dock.id,file.name.ligand.pdbqt,file.name.flex.pdbqt,winner,receptor,ligand.name,ligand.name.index,ligand.type,rotation,binding.mode,buried,measure.type,measure.value
370,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,2,beta.O23,Binding.Energy.Score.Only,-11.837
370,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,2,beta.O23,Ligand.Internal.Energy,0
370,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,2,beta.O23,Binding.Energy.Vina,-8.471
370,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,2,beta.O23,Binding.Energy.Difference,-3.366
370,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,2,beta.O23,torsion.c6c7,-96.6148571146293
370,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,2,beta.O23,torsion.c26c27,-97.0586347051222
370,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,2,beta.O23,distance.landmark,3.18424700675058
370,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,2,beta.O23,distance.HH.C24,6.21054538667902
370,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,2,beta.O23,distance.HH.C26,5.26004999976236
371,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,3,beta.O3,Binding.Energy.Score.Only,-8.088
371,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,3,beta.O3,Ligand.Internal.Energy,0
371,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,3,beta.O3,Binding.Energy.Vina,-7.563
371,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,3,beta.O3,Binding.Energy.Difference,-0.524999999999999
371,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,3,beta.O3,torsion.c6c7,-96.5641137601493
371,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,3,beta.O3,torsion.c26c27,-96.9784947962393
371,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,3,beta.O3,distance.landmark,4.36369533766967
371,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,3,beta.O3,distance.HH.C24,22.0425228365539
371,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,3,beta.O3,distance.HH.C26,19.8024308608817
372,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_4.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_4.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,4,beta.O3,Binding.Energy.Score.Only,-10.969
372,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_4.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_4.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,4,beta.O3,Ligand.Internal.Energy,0
372,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_4.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_4.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,4,beta.O3,Binding.Energy.Vina,-7.401
372,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_4.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_4.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,4,beta.O3,Binding.Energy.Difference,-3.568
372,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_4.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_4.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,4,beta.O3,torsion.c6c7,-96.6181914369697
372,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_4.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_4.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,4,beta.O3,torsion.c26c27,-97.0134439120714
372,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_4.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_4.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,4,beta.O3,distance.landmark,3.163601270704
372,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_4.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_4.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,4,beta.O3,distance.HH.C24,23.090752846107
372,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_ligand_mode_4.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2_flex_mode_4.pdbqt,FALSE,RPE65,6jo5_30621_5xnl_s0621_mesozeaxanthinligand_vfq2,61,VFQ2,2,4,beta.O3,distance.HH.C26,20.7757110588302
373,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2,62,VFQ2,2,1,beta.O3,Binding.Energy.Score.Only,-13.322
373,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2,62,VFQ2,2,1,beta.O3,Ligand.Internal.Energy,0
373,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2,62,VFQ2,2,1,beta.O3,Binding.Energy.Vina,-12.58
373,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2,62,VFQ2,2,1,beta.O3,Binding.Energy.Difference,-0.741999999999999
373,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2,62,VFQ2,2,1,beta.O3,torsion.c6c7,-90.4087856271402
373,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2,62,VFQ2,2,1,beta.O3,torsion.c26c27,-96.2640301893992
373,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2,62,VFQ2,2,1,beta.O3,distance.landmark,3.63680257918958
373,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2,62,VFQ2,2,1,beta.O3,distance.HH.C24,21.1493260885542
373,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_40620_6jo5_60624_mesozeaxanthinligand_vfq2,62,VFQ2,2,1,beta.O3,distance.HH.C26,19.2854425150163
374,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,1,beta.O3,Binding.Energy.Score.Only,-11.714
374,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,1,beta.O3,Ligand.Internal.Energy,0
374,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,1,beta.O3,Binding.Energy.Vina,-11.01
374,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,1,beta.O3,Binding.Energy.Difference,-0.704000000000001
374,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,1,beta.O3,torsion.c6c7,-97.3364697407994
374,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,1,beta.O3,torsion.c26c27,-132.829694791055
374,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,1,beta.O3,distance.landmark,3.78510990593404
374,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,1,beta.O3,distance.HH.C24,21.8545579227767
374,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_1.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_1.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,1,beta.O3,distance.HH.C26,20.740222129958
375,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,2,beta.O3,Binding.Energy.Score.Only,-10.895
375,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,2,beta.O3,Ligand.Internal.Energy,0
375,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,2,beta.O3,Binding.Energy.Vina,-10.49
375,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,2,beta.O3,Binding.Energy.Difference,-0.404999999999999
375,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,2,beta.O3,torsion.c6c7,-97.3289274110524
375,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,2,beta.O3,torsion.c26c27,-132.899650601771
375,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,2,beta.O3,distance.landmark,4.38941419781729
375,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,2,beta.O3,distance.HH.C24,20.7497686493127
375,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_2.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_2.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,2,beta.O3,distance.HH.C26,19.5775786296467
376,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,3,beta.O23,Binding.Energy.Score.Only,-6.596
376,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,3,beta.O23,Ligand.Internal.Energy,0
376,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,3,beta.O23,Binding.Energy.Vina,-9.222
376,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,3,beta.O23,Binding.Energy.Difference,2.626
376,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,3,beta.O23,torsion.c6c7,-97.3343642125192
376,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,3,beta.O23,torsion.c26c27,-132.831689896716
376,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_ligand_mode_3.pdbqt,SPLIT_RPE65_VFQ2/split_RPE65_6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2_flex_mode_3.pdbqt,FALSE,RPE65,6jo5_50624_7dz7_Z1621_mesozeaxanthinligand_vfq2,63,VFQ2,2,3,beta.O23,distance.landmark,7.51248840265328
